priceDate,open,low,high,close,volume,Revenues,NetIncomeLoss,EarningsPerShareBasic,EarningsPerShareDiluted,OperatingIncomeLoss,CostOfRevenue,GrossProfit,CashAndCashEquivalentsAtCarryingValue,LongTermDebt,DebtCurrent,Assets,LiabilitiesCurrent,InventoryNet,ResearchAndDevelopmentExpense,weather_code,temperature_2m_max,temperature_2m_min
1628200800.0,237.3,232.543,238.777,233.033,46869147.00000005,23350000000,1853000000,0.58,0.53,1764000000,19172000000,4178000000,15932000000,2152000000,1552000000,93941000000,26640000000,13721000000,1161000000,1.0,29.667501,18.3675
1628114400.0,238.667,237.137,240.317,238.21,38758911.00000004,23350000000,1853000000,0.58,0.53,1764000000,19172000000,4178000000,15932000000,2152000000,1552000000,93941000000,26640000000,13721000000,1161000000,51.0,27.317501,17.7675
1628028000.0,237.0,236.31,241.633,236.973,51007941.00000005,23350000000,1853000000,0.58,0.53,1764000000,19172000000,4178000000,15932000000,2152000000,1552000000,93941000000,26640000000,13721000000,1161000000,51.0,24.8675,19.3675
1627941600.0,239.667,233.67,240.883,236.58,64860759.00000007,23350000000,1853000000,0.58,0.53,1764000000,19172000000,4178000000,15932000000,2152000000,1552000000,93941000000,26640000000,13721000000,1161000000,3.0,24.7675,16.5175
1627855200.0,233.333,232.8,242.313,236.557,100847295.0000001,23350000000,1853000000,0.58,0.53,1764000000,19172000000,4178000000,15932000000,2152000000,1552000000,93941000000,26640000000,13721000000,1161000000,1.0,27.567501,17.667501
1627596000.0,223.919,223.0,232.51,229.067,88969233.00000009,23350000000,1853000000,0.58,0.53,1764000000,19172000000,4178000000,15932000000,2152000000,1552000000,93941000000,26640000000,13721000000,1161000000,1.0,28.4675,18.167501
1627509600.0,216.597,216.267,227.897,225.783,91183911.00000007,23350000000,1853000000,0.58,0.53,1764000000,19172000000,4178000000,15932000000,2152000000,1552000000,93941000000,26640000000,13721000000,1161000000,65.0,25.6175,20.6175
1627423200.0,215.665,213.133,218.323,215.66,48019788.00000005,23350000000,1853000000,0.58,0.53,1764000000,19172000000,4178000000,15932000000,2152000000,1552000000,93941000000,26640000000,13721000000,1161000000,51.0,27.567501,20.5175
1627336800.0,221.133,209.08,222.167,214.927,98439870.0000001,23350000000,1853000000,0.58,0.53,1764000000,19172000000,4178000000,15932000000,2152000000,1552000000,93941000000,26640000000,13721000000,1161000000,1.0,30.817501,20.067501
1627250400.0,216.99,215.703,222.733,219.207,76009668.00000007,23350000000,1853000000,0.58,0.53,1764000000,19172000000,4178000000,15932000000,2152000000,1552000000,93941000000,26640000000,13721000000,1161000000,1.0,32.1175,22.067501
1626991200.0,215.453,212.433,216.267,214.46,43814832.000000045,23350000000,1853000000,0.58,0.53,1764000000,19172000000,4178000000,15932000000,2152000000,1552000000,93941000000,26640000000,13721000000,1161000000,1.0,26.3675,17.3675
1626904800.0,218.814,214.867,220.723,216.42,45317181.000000045,23350000000,1853000000,0.58,0.53,1764000000,19172000000,4178000000,15932000000,2152000000,1552000000,93941000000,26640000000,13721000000,1161000000,2.0,27.067501,18.167501
1626818400.0,219.87,216.763,221.62,218.43,41860014.000000045,23350000000,1853000000,0.58,0.53,1764000000,19172000000,4178000000,15932000000,2152000000,1552000000,93941000000,26640000000,13721000000,1161000000,61.0,28.3675,20.6175
1626732000.0,217.33,213.5,220.797,220.167,46461381.00000005,23350000000,1853000000,0.58,0.53,1764000000,19172000000,4178000000,15932000000,2152000000,1552000000,93941000000,26640000000,13721000000,1161000000,1.0,31.167501,21.317501
1626645600.0,209.963,207.097,215.733,215.407,63891270.00000007,23350000000,1853000000,0.58,0.53,1764000000,19172000000,4178000000,15932000000,2152000000,1552000000,93941000000,26640000000,13721000000,1161000000,51.0,27.7175,21.0175
1626386400.0,218.227,214.067,218.9,214.74,49112910.00000005,23350000000,1853000000,0.58,0.53,1764000000,19172000000,4178000000,15932000000,2152000000,1552000000,93941000000,26640000000,13721000000,1161000000,51.0,31.4675,23.7175
1626300000.0,219.463,212.627,222.047,216.867,60628713.00000007,23350000000,1853000000,0.58,0.53,1764000000,19172000000,4178000000,15932000000,2152000000,1552000000,93941000000,26640000000,13721000000,1161000000,2.0,29.817501,22.067501
1626213600.0,223.583,217.613,226.203,217.793,64923570.00000007,23350000000,1853000000,0.58,0.53,1764000000,19172000000,4178000000,15932000000,2152000000,1552000000,93941000000,26640000000,13721000000,1161000000,51.0,30.1175,21.7675
1626127200.0,228.773,222.099,231.093,222.847,62898276.00000007,23350000000,1853000000,0.58,0.53,1764000000,19172000000,4178000000,15932000000,2152000000,1552000000,93941000000,26640000000,13721000000,1161000000,51.0,26.167501,21.067501
1626040800.0,220.733,220.72,229.08,228.567,77781126.00000009,23350000000,1853000000,0.58,0.53,1764000000,19172000000,4178000000,15932000000,2152000000,1552000000,93941000000,26640000000,13721000000,1161000000,61.0,28.6175,22.8675
1625781600.0,217.728,214.897,219.637,218.983,54421644.00000006,23350000000,1853000000,0.58,0.53,1764000000,19172000000,4178000000,15932000000,2152000000,1552000000,93941000000,26640000000,13721000000,1161000000,63.0,29.917501,22.417501
1625695200.0,209.457,206.82,218.143,217.603,68319948.00000007,23350000000,1853000000,0.58,0.53,1764000000,19172000000,4178000000,15932000000,2152000000,1552000000,93941000000,26640000000,13721000000,1161000000,63.0,28.1175,21.567501
1625608800.0,221.423,212.773,221.9,214.883,56375880.00000006,23350000000,1853000000,0.58,0.53,1764000000,19172000000,4178000000,15932000000,2152000000,1552000000,93941000000,26640000000,13721000000,1161000000,1.0,31.3675,22.417501
1625522400.0,227.237,217.133,228.0,219.86,69853350.00000007,23350000000,1853000000,0.58,0.53,1764000000,19172000000,4178000000,15932000000,2152000000,1552000000,93941000000,26640000000,13721000000,1161000000,53.0,33.2175,22.067501
1625176800.0,226.327,224.42,233.333,226.3,81292122.00000009,23350000000,1853000000,0.58,0.53,1764000000,19172000000,4178000000,15932000000,2152000000,1552000000,93941000000,26640000000,13721000000,1161000000,63.0,24.317501,19.667501
1625090400.0,227.973,224.267,229.33,225.973,55903566.00000006,23350000000,1853000000,0.58,0.53,1764000000,19172000000,4178000000,15932000000,2152000000,1552000000,93941000000,26640000000,13721000000,1161000000,65.0,29.3675,21.9675
1625004000.0,226.59,226.047,230.937,226.567,56774586.00000006,23350000000,1853000000,0.58,0.53,1764000000,19172000000,4178000000,15932000000,2152000000,1552000000,93941000000,26640000000,13721000000,1161000000,51.0,35.9175,25.4675
1624917600.0,228.217,225.297,229.17,226.92,52143939.00000005,23350000000,1853000000,0.58,0.53,1764000000,19172000000,4178000000,15932000000,2152000000,1552000000,93941000000,26640000000,13721000000,1161000000,51.0,34.1675,24.317501
1624831200.0,223.88,223.44,231.567,229.573,64884477.00000007,23350000000,1853000000,0.58,0.53,1764000000,19172000000,4178000000,15932000000,2152000000,1552000000,93941000000,26640000000,13721000000,1161000000,2.0,32.517498,22.9675
1624572000.0,229.86,222.9,231.27,223.957,97490121.0000001,23350000000,1853000000,0.58,0.53,1764000000,19172000000,4178000000,15932000000,2152000000,1552000000,93941000000,26640000000,13721000000,1161000000,3.0,24.817501,16.5175
1624485600.0,224.997,222.537,232.54,226.607,137947158.00000015,23350000000,1853000000,0.58,0.53,1764000000,19172000000,4178000000,15932000000,2152000000,1552000000,93941000000,26640000000,13721000000,1161000000,3.0,23.1175,15.117499
1624399200.0,210.667,210.013,219.068,218.857,93297684.0000001,23350000000,1853000000,0.58,0.53,1764000000,19172000000,4178000000,15932000000,2152000000,1552000000,93941000000,26640000000,13721000000,1161000000,2.0,23.7175,12.6675
1624312800.0,206.083,205.167,209.523,207.903,57476676.00000006,23350000000,1853000000,0.58,0.53,1764000000,19172000000,4178000000,15932000000,2152000000,1552000000,93941000000,26640000000,13721000000,1161000000,63.0,25.5175,14.9675
1624226400.0,208.16,202.96,210.463,206.943,74438223.00000007,23350000000,1853000000,0.58,0.53,1764000000,19172000000,4178000000,15932000000,2152000000,1552000000,93941000000,26640000000,13721000000,1161000000,51.0,27.6175,21.7175
1623967200.0,204.457,203.933,209.45,207.77,73682715.00000007,23350000000,1853000000,0.58,0.53,1764000000,19172000000,4178000000,15932000000,2152000000,1552000000,93941000000,26640000000,13721000000,1161000000,2.0,27.067501,13.7175
1623880800.0,200.629,200.447,207.157,205.533,68104050.00000007,23350000000,1853000000,0.58,0.53,1764000000,19172000000,4178000000,15932000000,2152000000,1552000000,93941000000,26640000000,13721000000,1161000000,1.0,24.4675,12.4175
1623794400.0,199.178,197.833,202.833,201.623,66432381.00000007,23350000000,1853000000,0.58,0.53,1764000000,19172000000,4178000000,15932000000,2152000000,1552000000,93941000000,26640000000,13721000000,1161000000,1.0,23.6175,15.4675
1623708000.0,205.563,199.41,205.597,199.787,53292435.00000006,23350000000,1853000000,0.58,0.53,1764000000,19172000000,4178000000,15932000000,2152000000,1552000000,93941000000,26640000000,13721000000,1161000000,53.0,25.8675,17.5175
1623621600.0,204.077,203.06,208.497,205.897,61271949.00000007,23350000000,1853000000,0.58,0.53,1764000000,19172000000,4178000000,15932000000,2152000000,1552000000,93941000000,26640000000,13721000000,1161000000,63.0,21.317501,17.417501
1623362400.0,203.41,200.507,204.187,203.297,48615909.00000005,23350000000,1853000000,0.58,0.53,1764000000,19172000000,4178000000,15932000000,2152000000,1552000000,93941000000,26640000000,13721000000,1161000000,53.0,21.1175,15.2175
1623276000.0,201.293,200.167,205.53,203.373,71758818.00000007,23350000000,1853000000,0.58,0.53,1764000000,19172000000,4178000000,15932000000,2152000000,1552000000,93941000000,26640000000,13721000000,1161000000,3.0,26.7675,16.317501
1623189600.0,200.723,199.21,203.93,199.593,49753698.00000005,23350000000,1853000000,0.58,0.53,1764000000,19172000000,4178000000,15932000000,2152000000,1552000000,93941000000,26640000000,13721000000,1161000000,53.0,30.9675,21.917501
1623103200.0,207.67,198.5,207.697,201.197,78160215.00000009,23350000000,1853000000,0.58,0.53,1764000000,19172000000,4178000000,15932000000,2152000000,1552000000,93941000000,26640000000,13721000000,1161000000,53.0,30.317501,21.8675
1623016800.0,197.275,194.293,203.333,201.71,67631046.00000007,23350000000,1853000000,0.58,0.53,1764000000,19172000000,4178000000,15932000000,2152000000,1552000000,93941000000,26640000000,13721000000,1161000000,51.0,30.567501,21.067501
1622757600.0,193.237,192.4,200.203,199.683,72110688.00000007,23350000000,1853000000,0.58,0.53,1764000000,19172000000,4178000000,15932000000,2152000000,1552000000,93941000000,26640000000,13721000000,1161000000,61.0,25.2175,17.8675
1622671200.0,200.6,190.407,201.517,190.947,90335679.00000007,23350000000,1853000000,0.58,0.53,1764000000,19172000000,4178000000,15932000000,2152000000,1552000000,93941000000,26640000000,13721000000,1161000000,61.0,22.417501,13.5175
1622584800.0,206.71,199.713,207.787,201.707,69908337.00000007,23350000000,1853000000,0.58,0.53,1764000000,19172000000,4178000000,15932000000,2152000000,1552000000,93941000000,26640000000,13721000000,1161000000,3.0,21.6175,13.2175
1622498400.0,209.267,206.85,211.267,207.967,54254670.00000006,23350000000,1853000000,0.58,0.53,1764000000,19172000000,4178000000,15932000000,2152000000,1552000000,93941000000,26640000000,13721000000,1161000000,2.0,23.7175,10.617499
1622152800.0,209.5,207.46,211.863,208.407,68211114.00000007,23350000000,1853000000,0.58,0.53,1764000000,19172000000,4178000000,15932000000,2152000000,1552000000,93941000000,26640000000,13721000000,1161000000,63.0,19.5175,10.5175
1622066400.0,206.747,205.403,210.377,210.283,79111779.00000009,23350000000,1853000000,0.58,0.53,1764000000,19172000000,4178000000,15932000000,2152000000,1552000000,93941000000,26640000000,13721000000,1161000000,61.0,28.8675,17.8675
1621980000.0,202.52,200.5,208.723,206.377,85917915.00000009,23350000000,1853000000,0.58,0.53,1764000000,19172000000,4178000000,15932000000,2152000000,1552000000,93941000000,26640000000,13721000000,1161000000,53.0,28.1175,17.5175
1621893600.0,202.437,198.57,204.663,201.563,84017799.00000009,23350000000,1853000000,0.58,0.53,1764000000,19172000000,4178000000,15932000000,2152000000,1552000000,93941000000,26640000000,13721000000,1161000000,3.0,20.6175,13.117499
1621807200.0,193.867,191.217,204.827,202.147,103674267.0000001,23350000000,1853000000,0.58,0.53,1764000000,19172000000,4178000000,15932000000,2152000000,1552000000,93941000000,26640000000,13721000000,1161000000,3.0,18.6175,14.117499
1621548000.0,198.703,193.333,198.893,193.627,78091785.00000009,23350000000,1853000000,0.58,0.53,1764000000,19172000000,4178000000,15932000000,2152000000,1552000000,93941000000,26640000000,13721000000,1161000000,2.0,22.917501,11.7675
1621461600.0,191.667,190.357,196.283,195.593,92463357.0000001,23350000000,1853000000,0.58,0.53,1764000000,19172000000,4178000000,15932000000,2152000000,1552000000,93941000000,26640000000,13721000000,1161000000,1.0,22.3675,13.1675
1621375200.0,184.183,182.327,188.737,187.82,118735185.00000012,23350000000,1853000000,0.58,0.53,1764000000,19172000000,4178000000,15932000000,2152000000,1552000000,93941000000,26640000000,13721000000,1161000000,1.0,29.8675,13.4175
1621288800.0,189.333,187.793,198.75,192.623,110491701.00000012,23350000000,1853000000,0.58,0.53,1764000000,19172000000,4178000000,15932000000,2152000000,1552000000,93941000000,26640000000,13721000000,1161000000,2.0,26.667501,11.2675
1621202400.0,191.851,187.067,196.577,192.277,97171080.0000001,23350000000,1853000000,0.58,0.53,1764000000,19172000000,4178000000,15932000000,2152000000,1552000000,93941000000,26640000000,13721000000,1161000000,1.0,23.2675,10.2675
1620943200.0,194.47,190.153,197.623,196.58,100112568.0000001,23350000000,1853000000,0.58,0.53,1764000000,19172000000,4178000000,15932000000,2152000000,1552000000,93941000000,26640000000,13721000000,1161000000,0.0,22.167501,7.5675
1620856800.0,200.515,186.55,202.153,190.563,132554748.00000012,23350000000,1853000000,0.58,0.53,1764000000,19172000000,4178000000,15932000000,2152000000,1552000000,93941000000,26640000000,13721000000,1161000000,1.0,19.2175,6.9675
1620770400.0,200.83,195.588,206.803,196.63,101470938.0000001,23350000000,1853000000,0.58,0.53,1764000000,19172000000,4178000000,15932000000,2152000000,1552000000,93941000000,26640000000,13721000000,1161000000,51.0,18.067501,5.7175
1620684000.0,199.747,198.533,209.033,205.733,139511688.00000015,23350000000,1853000000,0.58,0.53,1764000000,19172000000,4178000000,15932000000,2152000000,1552000000,93941000000,26640000000,13721000000,1161000000,51.0,16.8675,8.2175
1620597600.0,221.633,209.203,221.683,209.68,94177251.0000001,23350000000,1853000000,0.58,0.53,1764000000,19172000000,4178000000,15932000000,2152000000,1552000000,93941000000,26640000000,13721000000,1161000000,61.0,15.2175,8.5675
1620338400.0,221.933,220.073,230.0,224.123,70407516.00000007,23350000000,1853000000,0.58,0.53,1764000000,19172000000,4178000000,15932000000,2152000000,1552000000,93941000000,26640000000,13721000000,1161000000,3.0,16.667501,7.6675
1620252000.0,226.92,216.667,227.007,221.18,83353857.00000009,23350000000,1853000000,0.58,0.53,1764000000,19172000000,4178000000,15932000000,2152000000,1552000000,93941000000,26640000000,13721000000,1161000000,2.0,17.4675,8.867499
1620165600.0,227.02,222.447,228.432,223.647,65705682.00000007,23350000000,1853000000,0.58,0.53,1764000000,19172000000,4178000000,15932000000,2152000000,1552000000,93941000000,26640000000,13721000000,1161000000,61.0,15.4675,11.0675
1620079200.0,226.313,219.234,227.816,224.533,89217957.00000009,23350000000,1853000000,0.58,0.53,1764000000,19172000000,4178000000,15932000000,2152000000,1552000000,93941000000,26640000000,13721000000,1161000000,63.0,22.667501,11.2175
1619992800.0,234.6,226.833,235.333,228.3,81129429.00000009,23350000000,1853000000,0.58,0.53,1764000000,19172000000,4178000000,15932000000,2152000000,1552000000,93941000000,26640000000,13721000000,1161000000,63.0,16.6175,11.7175
1619733600.0,222.53,222.047,238.49,236.48,122276166.00000012,23350000000,1853000000,0.58,0.53,1764000000,19172000000,4178000000,15932000000,2152000000,1552000000,93941000000,26640000000,13721000000,1161000000,51.0,19.0175,6.9175
1619647200.0,233.17,222.833,234.083,225.667,86536347.00000009,23350000000,1853000000,0.58,0.53,1764000000,19172000000,4178000000,15932000000,2152000000,1552000000,93941000000,26640000000,13721000000,1161000000,55.0,21.2675,12.2175
1619560800.0,232.137,231.2,236.167,231.467,66813141.00000007,23350000000,1853000000,0.58,0.53,1764000000,19172000000,4178000000,15932000000,2152000000,1552000000,93941000000,26640000000,13721000000,1161000000,3.0,25.917501,8.5175
1619474400.0,239.32,234.45,241.333,234.913,88310985.00000009,23350000000,1853000000,0.58,0.53,1764000000,19172000000,4178000000,15932000000,2152000000,1552000000,93941000000,26640000000,13721000000,1161000000,2.0,14.3175,4.3175
1619388000.0,247.0,244.202,249.767,246.067,93115506.0000001,23350000000,1853000000,0.58,0.53,1764000000,19172000000,4178000000,15932000000,2152000000,1552000000,93941000000,26640000000,13721000000,1161000000,1.0,13.9675,3.7175
1619128800.0,239.933,238.487,245.787,243.133,85241667.00000009,23350000000,1853000000,0.58,0.53,1764000000,19172000000,4178000000,15932000000,2152000000,1552000000,93941000000,26640000000,13721000000,1161000000,1.0,15.7175,2.0674999
1619042400.0,247.167,239.347,251.257,239.897,106770765.00000012,23350000000,1853000000,0.58,0.53,1764000000,19172000000,4178000000,15932000000,2152000000,1552000000,93941000000,26640000000,13721000000,1161000000,3.0,8.3175,1.3175
1618956000.0,234.923,232.667,248.28,248.04,93646542.0000001,23350000000,1853000000,0.58,0.53,1764000000,19172000000,4178000000,15932000000,2152000000,1552000000,93941000000,26640000000,13721000000,1161000000,61.0,17.0175,3.2175
1618869600.0,239.14,236.895,245.75,239.663,106827114.00000012,23350000000,1853000000,0.58,0.53,1764000000,19172000000,4178000000,15932000000,2152000000,1552000000,93941000000,26640000000,13721000000,1161000000,1.0,21.667501,6.5175004
1618783200.0,239.867,230.6,241.8,238.21,119058678.00000012,23350000000,1853000000,0.58,0.53,1764000000,19172000000,4178000000,15932000000,2152000000,1552000000,93941000000,26640000000,13721000000,1161000000,51.0,17.0175,6.0675
1618524000.0,242.883,241.533,249.803,246.593,83938578.00000009,23350000000,1853000000,0.58,0.53,1764000000,19172000000,4178000000,15932000000,2152000000,1552000000,93941000000,26640000000,13721000000,1161000000,53.0,11.9675,4.0175004
1618437600.0,247.7,240.437,247.897,246.283,83546700.00000009,23350000000,1853000000,0.58,0.53,1764000000,19172000000,4178000000,15932000000,2152000000,1552000000,93941000000,26640000000,13721000000,1161000000,63.0,12.9675,7.1175003
1618351200.0,256.9,242.677,260.263,244.077,147052302.00000015,23350000000,1853000000,0.58,0.53,1764000000,19172000000,4178000000,15932000000,2152000000,1552000000,93941000000,26640000000,13721000000,1161000000,51.0,20.3675,6.3175
1618264800.0,237.567,236.887,254.333,254.107,133958424.00000012,23350000000,1853000000,0.58,0.53,1764000000,19172000000,4178000000,15932000000,2152000000,1552000000,93941000000,26640000000,13721000000,1161000000,61.0,18.0175,5.8175
1618178400.0,228.567,227.363,234.933,233.993,87407010.00000009,23350000000,1853000000,0.58,0.53,1764000000,19172000000,4178000000,15932000000,2152000000,1552000000,93941000000,26640000000,13721000000,1161000000,61.0,9.5175,6.9175
1617919200.0,225.923,223.143,226.99,225.673,64311261.00000007,23350000000,1853000000,0.58,0.53,1764000000,19172000000,4178000000,15932000000,2152000000,1552000000,93941000000,26640000000,13721000000,1161000000,3.0,12.7675,5.2675004
1617832800.0,225.793,223.882,229.85,227.933,71772987.00000007,23350000000,1853000000,0.58,0.53,1764000000,19172000000,4178000000,15932000000,2152000000,1552000000,93941000000,26640000000,13721000000,1161000000,1.0,18.1175,5.4675
1617746400.0,229.0,222.613,230.46,223.657,78928299.00000009,23350000000,1853000000,0.58,0.53,1764000000,19172000000,4178000000,15932000000,2152000000,1552000000,93941000000,26640000000,13721000000,1161000000,55.0,20.167501,6.0675
1617660000.0,230.1,227.123,232.183,230.54,84815517.00000009,23350000000,1853000000,0.58,0.53,1764000000,19172000000,4178000000,15932000000,2152000000,1552000000,93941000000,26640000000,13721000000,1161000000,0.0,18.5175,4.6675
1617573600.0,235.903,228.233,236.053,230.35,125528301.00000012,23350000000,1853000000,0.58,0.53,1764000000,19172000000,4178000000,15932000000,2152000000,1552000000,93941000000,26640000000,13721000000,1161000000,0.0,18.2175,5.5175004
1617228000.0,229.457,219.807,230.807,220.583,105895134.0000001,23350000000,1853000000,0.58,0.53,1764000000,19172000000,4178000000,15932000000,2152000000,1552000000,93941000000,26640000000,13721000000,1161000000,61.0,11.367499,2.2175
1617141600.0,215.54,213.703,224.0,222.643,100011864.0000001,23350000000,1853000000,0.58,0.53,1764000000,19172000000,4178000000,15932000000,2152000000,1552000000,93941000000,26640000000,13721000000,1161000000,63.0,15.5175,7.7175
1617055200.0,200.583,197.003,212.553,211.873,118297077.00000012,23350000000,1853000000,0.58,0.53,1764000000,19172000000,4178000000,15932000000,2152000000,1552000000,93941000000,26640000000,13721000000,1161000000,1.0,12.4175,0.8175
1616968800.0,205.213,198.673,205.493,203.763,85910955.00000009,23350000000,1853000000,0.58,0.53,1764000000,19172000000,4178000000,15932000000,2152000000,1552000000,93941000000,26640000000,13721000000,1161000000,51.0,11.5675,4.0175004
1616713200.0,213.957,199.963,214.607,206.237,101558481.0000001,23350000000,1853000000,0.58,0.53,1764000000,19172000000,4178000000,15932000000,2152000000,1552000000,93941000000,26640000000,13721000000,1161000000,53.0,25.3675,9.617499
1616626800.0,204.333,203.167,215.167,213.463,117674550.00000012,23350000000,1853000000,0.58,0.53,1764000000,19172000000,4178000000,15932000000,2152000000,1552000000,93941000000,26640000000,13721000000,1161000000,53.0,18.667501,8.9675
1616540400.0,222.637,210.037,222.673,210.09,101385522.0000001,23350000000,1853000000,0.58,0.53,1764000000,19172000000,4178000000,15932000000,2152000000,1552000000,93941000000,26640000000,13721000000,1161000000,65.0,13.8175,4.5175004
1616454000.0,225.257,219.17,225.933,220.72,91475610.00000007,23350000000,1853000000,0.58,0.53,1764000000,19172000000,4178000000,15932000000,2152000000,1552000000,93941000000,26640000000,13721000000,1161000000,2.0,16.167501,2.1175
1616367600.0,228.197,222.917,233.207,223.333,118536663.00000012,23350000000,1853000000,0.58,0.53,1764000000,19172000000,4178000000,15932000000,2152000000,1552000000,93941000000,26640000000,13721000000,1161000000,0.0,13.3175,-0.73249996
1616108400.0,215.533,208.207,219.077,218.29,128681934.00000012,23350000000,1853000000,0.58,0.53,1764000000,19172000000,4178000000,15932000000,2152000000,1552000000,93941000000,26640000000,13721000000,1161000000,73.0,5.4175,-2.7325
1616022000.0,228.097,217.333,229.743,217.72,100107066.0000001,23350000000,1853000000,0.58,0.53,1764000000,19172000000,4178000000,15932000000,2152000000,1552000000,93941000000,26640000000,13721000000,1161000000,63.0,8.117499,4.0675
1615935600.0,218.957,217.003,234.577,233.937,121117359.00000012,23350000000,1853000000,0.58,0.53,1764000000,19172000000,4178000000,15932000000,2152000000,1552000000,93941000000,26640000000,13721000000,1161000000,3.0,8.0175,0.51750004
1615849200.0,234.45,223.667,235.973,225.627,96587016.0000001,23350000000,1853000000,0.58,0.53,1764000000,19172000000,4178000000,15932000000,2152000000,1552000000,93941000000,26640000000,13721000000,1161000000,71.0,2.6675,-4.0825
1615762800.0,231.363,228.013,237.727,235.98,88270437.00000009,23350000000,1853000000,0.58,0.53,1764000000,19172000000,4178000000,15932000000,2152000000,1552000000,93941000000,26640000000,13721000000,1161000000,3.0,2.8174999,-5.9325
1615503600.0,223.333,222.047,231.627,231.243,100751520.0000001,23350000000,1853000000,0.58,0.53,1764000000,19172000000,4178000000,15932000000,2152000000,1552000000,93941000000,26640000000,13721000000,1161000000,51.0,18.8675,8.9175
1615417200.0,233.133,225.727,234.167,233.2,108761676.00000012,23350000000,1853000000,0.58,0.53,1764000000,19172000000,4178000000,15932000000,2152000000,1552000000,93941000000,26640000000,13721000000,1161000000,1.0,16.9675,3.0175
1615330800.0,233.433,218.353,239.283,222.687,181817016.00000012,23350000000,1853000000,0.58,0.53,1764000000,19172000000,4178000000,15932000000,2152000000,1552000000,93941000000,26640000000,13721000000,1161000000,1.0,10.6675,-1.0825
1615244400.0,202.727,198.403,226.03,224.527,202569984.0000002,23350000000,1853000000,0.58,0.53,1764000000,19172000000,4178000000,15932000000,2152000000,1552000000,93941000000,26640000000,13721000000,1161000000,2.0,16.067501,0.11750001
1615158000.0,200.183,186.263,206.708,187.667,155360874.00000015,23350000000,1853000000,0.58,0.53,1764000000,19172000000,4178000000,15932000000,2152000000,1552000000,93941000000,26640000000,13721000000,1161000000,1.0,5.8675003,-6.8325
1614898800.0,208.687,179.83,209.281,199.317,268189377.00000027,23350000000,1853000000,0.58,0.53,1764000000,19172000000,4178000000,15932000000,2152000000,1552000000,93941000000,26640000000,13721000000,1161000000,1.0,2.2175,-6.2825
1614812400.0,218.6,200.0,291.313,207.147,197758590.0000002,23350000000,1853000000,0.58,0.53,1764000000,19172000000,4178000000,15932000000,2152000000,1552000000,93941000000,26640000000,13721000000,1161000000,3.0,5.7175,-3.6325
1614726000.0,229.33,217.235,233.567,217.733,90623880.00000007,23350000000,1853000000,0.58,0.53,1764000000,19172000000,4178000000,15932000000,2152000000,1552000000,93941000000,26640000000,13721000000,1161000000,1.0,10.6675,-2.5825
1614639600.0,239.427,228.333,240.37,228.813,71196474.00000007,23350000000,1853000000,0.58,0.53,1764000000,19172000000,4178000000,15932000000,2152000000,1552000000,93941000000,26640000000,13721000000,1161000000,1.0,-0.1325,-6.8824997
1614553200.0,230.037,228.35,290.667,239.477,81408717.00000009,23350000000,1853000000,0.58,0.53,1764000000,19172000000,4178000000,15932000000,2152000000,1552000000,93941000000,26640000000,13721000000,1161000000,61.0,9.2175,0.2675
1614294000.0,233.333,219.837,235.567,225.167,123267519.00000012,23350000000,1853000000,0.58,0.53,1764000000,19172000000,4178000000,15932000000,2152000000,1552000000,93941000000,26640000000,13721000000,1161000000,3.0,6.2175,-2.8825
1614207600.0,242.05,223.527,245.736,227.407,117071565.00000012,23350000000,1853000000,0.58,0.53,1764000000,19172000000,4178000000,15932000000,2152000000,1552000000,93941000000,26640000000,13721000000,1161000000,2.0,7.9675,-1.3825
1614121200.0,237.283,231.39,248.333,247.34,110300850.00000012,23350000000,1853000000,0.58,0.53,1764000000,19172000000,4178000000,15932000000,2152000000,1552000000,93941000000,26640000000,13721000000,1161000000,2.0,10.1675,-0.63250005
1614034800.0,220.71,206.333,237.87,232.947,199820646.0000002,23350000000,1853000000,0.58,0.53,1764000000,19172000000,4178000000,15932000000,2152000000,1552000000,93941000000,26640000000,13721000000,1161000000,51.0,6.8175,-1.8825
1613948400.0,254.213,236.733,256.167,238.167,111809148.00000012,23350000000,1853000000,0.58,0.53,1764000000,19172000000,4178000000,15932000000,2152000000,1552000000,93941000000,26640000000,13721000000,1161000000,75.0,2.8675,-8.2825
1613689200.0,265.0,259.123,265.597,260.433,56874765.00000006,23350000000,1853000000,0.58,0.53,1764000000,19172000000,4178000000,15932000000,2152000000,1552000000,93941000000,26640000000,13721000000,1161000000,73.0,-0.1825,-3.0325
1613602800.0,260.3,258.757,264.897,262.46,53871174.00000006,23350000000,1853000000,0.58,0.53,1764000000,19172000000,4178000000,15932000000,2152000000,1552000000,93941000000,26640000000,13721000000,1161000000,75.0,-1.9325,-4.0825
1613516400.0,259.697,254.003,266.613,266.05,78236694.00000009,23350000000,1853000000,0.58,0.53,1764000000,19172000000,4178000000,15932000000,2152000000,1552000000,93941000000,26640000000,13721000000,1161000000,3.0,-0.1825,-6.2825
1613430000.0,272.667,264.147,273.667,265.407,59406972.00000006,23350000000,1853000000,0.58,0.53,1764000000,19172000000,4178000000,15932000000,2152000000,1552000000,93941000000,26640000000,13721000000,1161000000,63.0,9.0675,-0.7825
