priceDate,open,low,high,close,volume
1592956800000000000,66.274,63.5428,66.7256,64.0567,164393895.00000015
1592870400000000000,66.592,66.2673,67.4667,66.7853,95479065.00000007
1592784000000000000,66.6633,66.0013,67.2587,66.288,95435250.00000007
1592524800000000000,67.5187,66.0893,67.7313,66.7267,130196235.0000001
1592438400000000000,66.8667,66.2981,67.9467,66.9307,146279040.00000012
1592352000000000000,65.8473,65.5047,67.0,66.1193,148362000.00000012
1592265600000000000,67.4567,64.1593,67.5253,65.4753,210766170.00000012
1592179200000000000,61.186,60.5667,66.5893,66.06,235457670.0000002
1591920000000000000,65.3333,60.84,65.8653,62.352,251450610.0000002
1591833600000000000,66.0133,64.8,67.9307,64.856,238747230.0000002
1591747200000000000,66.1253,65.5,68.4987,68.3367,278451195.00000024
1591660800000000000,62.6673,61.5954,63.6293,62.7113,170822310.00000015
1591574400000000000,61.2667,60.6107,63.3333,63.328,212620905.00000012
1591315200000000000,58.5227,57.7467,59.1013,59.044,117178755.0000001
1591228800000000000,59.3253,57.2293,59.7167,57.6253,133315695.00000012
1591142400000000000,59.208,58.6733,59.8627,58.864,119242035.0000001
1591056000000000000,59.6467,58.0667,60.5773,58.7707,203483940.00000012
1590969600000000000,57.2,56.94,59.9333,59.8733,226279455.00000012
1590710400000000000,53.9167,53.614,55.6667,55.6667,177187335.00000015
1590624000000000000,54.234,53.446,54.9833,53.7207,109136610.00000007
1590537600000000000,54.724,52.3333,55.1807,54.682,173242950.00000015
1590451200000000000,55.6333,54.3803,55.64,54.5913,121346040.0000001
1590105600000000000,54.8116,54.1333,55.452,54.4587,149812125.00000012
1590019200000000000,54.4,53.0667,55.5,55.1733,183818760.0000001
1589932800000000000,54.7,54.12,55.0667,54.3707,109639065.00000007
1589846400000000000,54.3447,53.7387,54.8047,53.8673,144547830.00000012
1589760000000000000,55.1853,53.592,55.648,54.242,175471530.00000015
1589500800000000000,52.69,52.4368,53.6699,53.278,157776420.00000012
1589414400000000000,52.0,50.9333,53.5573,53.5553,205232820.00000012
1589328000000000000,54.722,50.8867,55.0667,52.7307,285982365.00000024
1589241600000000000,55.1333,53.8667,56.2193,53.9607,238603575.0000002
1589155200000000000,52.7007,52.3333,54.9333,54.086,247794015.0000002
1588896000000000000,52.918,52.4673,54.9333,54.628,241951305.0000002
1588809600000000000,51.814,51.49,53.0933,52.0027,172915290.00000015
1588723200000000000,51.7667,50.7407,52.6533,52.172,166848465.00000015
1588636800000000000,52.6527,50.812,53.2613,51.214,254874840.0000002
1588550400000000000,46.7333,46.5333,50.8,50.746,288556350.00000024
1588291200000000000,50.3333,45.536,51.518,46.7547,487977105.0000004
1588204800000000000,57.0127,50.9,57.988,52.1253,427077810.0000004
1588118400000000000,52.678,52.2107,53.5467,53.3673,243239730.0000002
1588032000000000000,53.0427,50.446,53.6667,51.2747,228329460.00000012
1587945600000000000,49.174,49.0,53.2993,53.25,310221630.00000024
1587686400000000000,47.3873,46.5453,48.7153,48.3433,198564180.00000012
1587600000000000000,48.5067,46.8753,48.9333,47.042,198550455.00000012
1587513600000000000,46.932,45.914,48.9333,48.8073,213372465.00000012
1587427200000000000,48.6747,44.9193,50.222,45.7813,303136395.00000024
1587340800000000000,48.8467,47.4807,51.038,49.7573,221198655.00000012
1587081600000000000,51.4853,49.844,51.6633,50.2593,196923555.00000012
1586995200000000000,47.796,47.1143,50.63,49.6807,309867930.00000024
1586908800000000000,49.4667,47.3333,50.2087,48.6553,353655015.0000003
1586822400000000000,46.598,46.162,49.4587,47.326,458647665.0000004
1586736000000000000,39.344,38.702,43.4667,43.3967,337131315.0000003
1586390400000000000,37.4727,37.1407,38.3455,38.2,204750000.00000012
1586304000000000000,36.9467,35.5553,37.1472,36.5893,189840360.0000001
1586217600000000000,36.3333,35.4893,37.6667,36.3633,268796760.00000024
1586131200000000000,34.08,33.1973,34.7333,34.416,223527540.00000012
1585872000000000000,33.9667,31.226,34.366,32.0007,338431140.0000003
1585785600000000000,32.0687,29.76,32.9507,30.298,297876405.00000024
1585699200000000000,33.6,31.6733,34.2637,32.104,200297700.00000012
1585612800000000000,33.4167,33.1333,36.1973,34.9333,266572275.00000024
1585526400000000000,34.0173,32.7487,34.4431,33.4753,179971005.00000015
1585267200000000000,33.6667,32.9353,35.0533,34.2907,215661120.00000012
1585180800000000000,36.4927,34.15,37.3333,35.2107,261331230.0000002
1585094400000000000,36.35,34.074,37.1333,35.95,318341175.0000003
1585008000000000000,31.82,31.6,34.246,33.6667,343427550.0000003
1584921600000000000,28.9067,27.3667,29.4667,28.9527,246818235.0000002
1584662400000000000,29.2133,28.386,31.8,28.502,424282530.0000004
1584576000000000000,24.9798,23.8973,30.1333,28.5093,452931900.0000004
1584489600000000000,25.9333,23.3673,26.9907,24.0813,356792430.0000003
1584403200000000000,29.334,26.4,31.4567,28.68,359918700.0000003
1584316800000000000,31.3,29.478,32.9913,29.6713,307341960.00000024
1584057600000000000,39.6667,33.4667,40.5047,36.4413,339603810.0000003
1583971200000000000,38.726,36.4167,39.6333,37.37,283635780.00000024
1583884800000000000,42.68,40.8667,43.572,42.282,201203805.00000012
1583798400000000000,43.962,40.5333,44.5333,43.022,233916645.0000002
1583712000000000000,40.3593,40.3333,44.1999,40.5333,256106100.0000002
1583452800000000000,46.0002,45.618,47.1333,46.8987,189943770.0000001
1583366400000000000,48.2513,47.8713,49.7167,48.3027,162789855.00000015
1583280000000000000,50.9307,48.3156,51.1013,49.9667,225734655.00000012
1583193600000000000,53.6667,47.7407,53.7987,49.7007,386760045.0000003
1583107200000000000,47.4173,45.778,49.5793,49.5747,302924865.00000024
1582848000000000000,41.98,40.768,46.0347,44.5327,368462565.0000003
1582761600000000000,48.6667,44.6,49.318,45.2667,364157400.0000003
1582675200000000000,52.1667,51.7407,54.2207,51.92,212307645.00000012
1582588800000000000,56.6,52.4667,57.1067,53.3273,259357215.0000002
1582502400000000000,55.9333,54.8133,57.5667,55.586,227882445.00000012
1582243200000000000,60.4653,58.6967,60.8707,60.0667,215091690.00000012
1582156800000000000,60.7967,57.3293,60.8,59.9607,264523395.00000024
1582070400000000000,61.5667,60.068,62.9853,61.1613,381344370.0000003
1581984000000000000,56.1067,55.4907,57.3333,57.2267,250475535.0000002
1581638400000000000,52.4813,52.3667,54.198,53.3353,235405665.0000002
1581552000000000000,49.456,49.0,54.5333,53.6,394340220.0000004
1581465600000000000,51.858,50.8913,52.65,51.1527,180337050.0000001
1581379200000000000,51.2527,50.5333,52.2337,51.6253,175462095.00000015
1581292800000000000,53.3333,50.16,54.666,51.4187,370337445.0000003
1581033600000000000,48.7033,48.6667,51.3167,49.8713,255952815.0000002
1580947200000000000,46.6613,45.8,53.0553,49.9307,598211280.0000005
1580860800000000000,54.884,46.9407,56.3987,48.98,726357555.0000006
1580774400000000000,58.864,55.592,64.5993,59.1373,914081370.0000008
1580688000000000000,44.9127,44.9013,52.4093,52.0,708502425.0000006
1580428800000000000,42.6667,42.168,43.5333,43.3713,235788990.0000002
1580342400000000000,42.1613,41.2,43.392,42.7207,435085140.0000004
1580256000000000000,38.3793,37.8287,39.32,38.7327,273250080.00000024
1580169600000000000,37.8993,37.2053,38.454,37.7933,176827395.00000015
1580083200000000000,36.1327,35.952,37.6293,37.2013,204121020.00000012
1579824000000000000,38.042,36.9507,38.2573,37.6547,215304000.00000012
1579737600000000000,37.6167,37.0402,38.8,38.1467,294765630.00000024
1579651200000000000,38.126,37.2733,39.6333,37.9707,470535420.0000004
1579564800000000000,35.35,35.2273,36.572,36.48,267052065.00000024
1579219200000000000,33.8407,33.544,34.378,34.0333,204436095.00000012
1579132800000000000,32.9167,32.8113,34.2973,34.2327,326049795.0000003
1579046400000000000,35.3173,34.4524,35.856,34.5667,260532465.0000002
1578960000000000000,36.2837,34.9933,36.494,35.8613,435920655.0000004
1578873600000000000,32.9,32.8,35.042,34.9907,399518205.0000004
1578614400000000000,32.1193,31.58,32.3293,31.8767,194652480.00000012
1578528000000000000,33.14,31.5247,33.2533,32.0893,426947790.0000004
1578441600000000000,31.58,31.2153,33.2327,32.8093,467990895.0000004
1578355200000000000,30.76,30.2237,31.442,31.2707,273137070.00000024
1578268800000000000,29.3647,29.3333,30.104,30.1027,152362485.00000012
1578009600000000000,29.3667,29.128,30.2667,29.534,266920455.00000024
1577923200000000000,28.3,28.114,28.713,28.684,143375790.00000012
1577750400000000000,27.0,26.8053,28.086,27.8887,154386840.00000012
1577664000000000000,28.586,27.2839,28.6,27.6467,189018975.0000001
1577404800000000000,29.0,28.4073,29.0207,28.692,149352405.00000012
1577318400000000000,28.5273,28.4233,28.8987,28.7293,159724335.00000015
1577145600000000000,27.8907,27.5125,28.3647,28.35,120820800.0000001
1577059200000000000,27.452,27.3333,28.134,27.948,199992315.00000012
1576800000000000000,27.3527,26.679,27.5333,27.0393,221778090.00000012
1576713600000000000,26.488,26.4333,27.1233,26.936,271804605.00000024
1576627200000000000,25.3753,25.372,26.348,26.21,212045880.00000012
1576540800000000000,25.266,25.06,25.7,25.266,127556625.0000001
1576454400000000000,24.17,24.1667,25.574,25.4333,273314100.00000024
1576195200000000000,24.07,23.6427,24.3473,23.8927,98614215.00000007
1576108800000000000,23.6613,23.5487,24.1827,23.9787,116643165.0000001
1576022400000000000,23.4584,23.406,23.8127,23.5133,103787430.00000007
1575936000000000000,22.664,22.6207,23.382,23.256,132599265.00000012
1575849600000000000,22.4393,22.3387,22.9633,22.6353,135603255.00000012
1575590400000000000,22.3333,22.318,22.5907,22.3927,114284055.00000007
1575504000000000000,22.1887,21.8167,22.2948,22.0247,56054640.000000045
1575417600000000000,22.5167,22.19,22.524,22.202,83043825.00000007
1575331200000000000,22.1747,22.1457,22.5273,22.4133,99202140.00000007
1575244800000000000,21.96,21.9125,22.4255,22.3247,91229790.00000007
1574985600000000000,22.074,21.8333,22.084,21.996,36984435.00000003
1574812800000000000,22.0747,21.9047,22.262,22.086,83451885.00000007
1574726400000000000,22.3513,21.8067,22.3667,21.928,119343585.0000001
1574640000000000000,22.9547,22.2973,22.9713,22.4227,185186475.0000001
1574380800000000000,22.6773,22.0,22.7333,22.2027,253059630.0000002
1574294400000000000,23.634,23.6003,24.056,23.6553,91650195.00000007
1574208000000000000,24.0,23.3047,24.08,23.4813,101009475.00000007
1574121600000000000,23.45,23.1867,23.9993,23.968,116041170.0000001
1574035200000000000,23.5278,23.0733,23.5433,23.3327,66127575.00000006
1573776000000000000,23.376,23.224,23.52,23.478,72188445.00000006
1573689600000000000,23.074,22.8607,23.5893,23.29,97075545.00000007
1573603200000000000,23.6667,23.012,23.7553,23.074,127017945.0000001
1573516800000000000,23.1267,22.936,23.358,23.3287,110390745.00000007
1573430400000000000,22.93,22.8,23.2793,23.006,149905335.00000012
1573171200000000000,22.3,22.1667,22.4973,22.476,91113315.00000007
1573084800000000000,21.9427,21.868,22.7667,22.3693,217010220.00000012
1572998400000000000,21.2,20.9667,21.7813,21.772,119113980.0000001
1572912000000000000,21.308,21.0745,21.5673,21.148,104151255.00000007
1572825600000000000,20.9867,20.6173,21.4627,21.1647,131805600.0000001
1572566400000000000,21.088,20.6533,21.0987,20.8873,95758935.00000007
1572480000000000000,20.8733,20.8667,21.2667,20.9947,76004340.00000006
1572393600000000000,20.8667,20.6647,21.2527,21.0007,144627150.00000012
1572307200000000000,21.3327,20.9833,21.62,21.0813,190264005.0000001
1572220800000000000,21.836,21.5067,22.7227,21.8473,283054290.00000024
1571961600000000000,19.848,19.7407,22.0,21.8753,450091365.0000004
1571875200000000000,19.8913,19.28,20.3287,19.9787,447288465.0000004
1571788800000000000,16.9667,16.7567,17.076,16.9787,168242730.00000015
1571702400000000000,16.9547,16.7233,17.222,17.0387,69376425.00000006
1571616000000000000,17.222,16.6787,17.3,16.9,76621515.00000006
1571356800000000000,17.38,17.0067,17.52,17.13,86304990.00000007
1571270400000000000,17.5,17.3447,17.652,17.4647,71685645.00000006
1571184000000000000,17.1593,17.128,17.4733,17.3167,100564545.00000007
1571097600000000000,17.18,16.9413,17.3333,17.1927,97191840.00000007
1571011200000000000,16.5267,16.4753,17.2367,17.1307,153402945.00000012
1570752000000000000,16.4767,16.454,16.7387,16.526,127322385.0000001
1570665600000000000,16.352,16.1053,16.6187,16.316,94701255.00000007
1570579200000000000,16.088,16.0433,16.4863,16.302,104025495.00000007
1570492800000000000,15.7247,15.6333,16.2627,16.0033,130535070.0000001
1570406400000000000,15.32,15.2367,15.904,15.848,121304355.0000001
1570147200000000000,15.4407,15.2047,15.652,15.4287,120317700.0000001
1570060800000000000,15.4573,14.952,15.632,15.5353,227066445.00000012
1569974400000000000,16.2193,15.962,16.31,16.2087,93848220.00000007
1569888000000000000,16.1,15.942,16.3967,16.3127,92944350.00000007
1569801600000000000,16.2,15.7407,16.2653,16.058,89192415.00000007
1569542400000000000,16.1467,15.9153,16.5807,16.142,166847685.00000015
1569456000000000000,15.3773,15.16,16.2207,16.1707,181181775.0000001
1569369600000000000,14.9707,14.5573,15.2653,15.2467,141664290.00000012
1569283200000000000,16.1013,14.8407,16.1327,14.8807,194116680.00000012
1569196800000000000,16.0,15.948,16.3453,16.082,65874450.00000005
1568937600000000000,16.4327,15.8773,16.4631,16.0413,97593960.00000007
1568851200000000000,16.4,16.3227,16.5293,16.44,73247025.00000006
1568764800000000000,16.3333,16.158,16.5446,16.2327,63421545.00000005
1568678400000000000,16.1647,16.0247,16.3733,16.3193,59203635.00000005
1568592000000000000,16.4,16.078,16.4953,16.1873,70921440.00000006
1568332800000000000,16.464,16.3243,16.5633,16.3467,79697175.00000007
1568246400000000000,16.5133,16.2933,16.9,16.3913,128718150.0000001
1568160000000000000,15.8253,15.7333,16.5449,16.4733,150641655.00000012
1568073600000000000,15.3867,15.2627,15.7027,15.7027,73255710.00000006
1567987200000000000,15.3333,15.282,15.584,15.4527,72040035.00000006
1567728000000000000,15.1467,15.0113,15.3093,15.1633,62840580.00000005
1567641600000000000,14.8333,14.7233,15.32,15.3053,111049830.00000007
1567555200000000000,15.126,14.6137,15.2307,14.712,86530440.00000007
1567468800000000000,14.9387,14.8773,15.2633,15.0007,80408190.00000007
1567123200000000000,15.2767,14.9475,15.496,15.0407,139916625.00000012
1567036800000000000,14.6,14.5333,14.8933,14.7807,77746560.00000006
1566950400000000000,14.246,14.154,14.4833,14.3727,48579375.000000045
1566864000000000000,14.3827,14.1353,14.5867,14.272,81310905.00000007
1566777600000000000,14.24,14.1027,14.3347,14.3333,75816210.00000006
1566518400000000000,14.6647,14.0667,14.7447,14.0933,128395560.0000001
1566432000000000000,14.8533,14.548,15.0267,14.81,98474460.00000007
1566345600000000000,14.8007,14.5067,14.8813,14.722,116996160.0000001
1566259200000000000,15.1747,14.9693,15.2727,15.0573,62557905.00000005
1566172800000000000,14.9473,14.78,15.1887,15.122,79676220.00000007
1565913600000000000,14.444,14.4013,14.816,14.6627,78110640.00000006
1565827200000000000,14.724,14.1033,14.7707,14.376,123479280.0000001
1565740800000000000,15.414,14.446,15.4333,14.6413,143438865.00000012
1565654400000000000,15.254,15.17,15.7333,15.6667,73034970.00000006
1565568000000000000,15.254,15.17,15.5867,15.2673,69959055.00000006
1565308800000000000,15.7369,15.5873,15.9307,15.6673,58473660.00000005
1565222400000000000,15.63,15.51,15.9867,15.8867,79115235.00000006
1565136000000000000,15.1,15.0533,15.5713,15.5613,71647500.00000006
1565049600000000000,15.4587,15.05,15.5,15.3833,83463000.00000007
1564963200000000000,15.3067,15.0517,15.4245,15.2213,105424185.00000007
1564704000000000000,15.4233,15.282,15.7513,15.6227,92047215.00000007
1564617600000000000,16.1767,15.4513,16.3007,15.59,123892740.0000001
1564531200000000000,16.2,15.7767,16.4453,16.1073,137673120.00000012
1564444800000000000,15.5267,15.4787,16.224,16.1507,121635210.0000001
1564358400000000000,15.1393,15.0688,15.7293,15.718,139099965.00000012
1564099200000000000,15.128,14.8167,15.3507,15.2027,150415455.00000012
1564012800000000000,15.5667,15.0367,15.6333,15.2547,336273780.0000003
1563926400000000000,17.278,17.2107,17.738,17.6587,166092525.00000015
1563840000000000000,17.114,16.9667,17.3653,17.3447,75346815.00000006
1563753600000000000,17.25,16.9461,17.477,17.0453,102694095.00000007
1563494400000000000,17.046,16.9747,17.3307,17.212,105726150.00000007
1563408000000000000,17.0033,16.7923,17.05,16.9027,71467245.00000006
1563321600000000000,17.0447,16.89,17.2207,16.9907,146470905.00000012
1563235200000000000,16.62,16.5288,16.902,16.8253,122234835.0000001
1563148800000000000,16.5333,16.324,16.9613,16.9,165001380.00000015
1562889600000000000,15.9833,15.9807,16.3587,16.3387,138007815.00000012
1562803200000000000,15.876,15.72,16.1,15.9067,112716450.00000007
1562716800000000000,15.61,15.5427,15.9293,15.928,137186040.00000012
1562630400000000000,15.2647,15.152,15.4,15.3373,92862525.00000007
1562544000000000000,15.416,15.244,15.4833,15.356,88208130.00000007
1562284800000000000,15.638,15.3867,15.6967,15.54,105986070.00000007
1562112000000000000,15.9593,15.634,16.1047,15.66,213017220.00000012
1562025600000000000,15.2593,14.8147,15.2767,14.97,138885405.00000012
1561939200000000000,15.3473,15.0853,15.54,15.1447,123569460.0000001
1561680000000000000,14.7327,14.72,15.0113,14.8973,102770760.00000007
1561593600000000000,14.63,14.49,14.86,14.856,95095650.00000007
1561507200000000000,14.6873,14.54,15.1487,14.618,127608120.0000001
1561420800000000000,14.9593,14.6327,15.0227,14.6507,92731065.00000007
1561334400000000000,14.8827,14.7347,15.0573,14.9093,86261565.00000007
1561075200000000000,14.4147,14.3667,14.812,14.7907,123031170.0000001
1560988800000000000,14.8667,14.4233,15.1267,14.6413,177951930.00000015
1560902400000000000,15.0073,14.7373,15.1847,15.0953,98627025.00000007
1560816000000000000,15.248,14.8373,15.6493,14.9827,190736820.0000001
1560729600000000000,14.3653,14.2847,15.1333,15.002,184752045.0000001
1560470400000000000,14.0833,14.0267,14.4433,14.328,111501030.00000007
1560384000000000000,14.0253,13.834,14.3267,14.2607,122523900.0000001
1560297600000000000,14.8633,13.9333,14.892,13.9507,227963160.00000012
1560211200000000000,14.6096,14.2333,14.7267,14.4733,174803055.00000015
1560124800000000000,14.0167,13.934,14.4627,14.192,158775585.00000015
1559865600000000000,13.6667,13.5666,14.0563,13.6333,240052905.0000002
1559779200000000000,13.6293,13.4533,14.0667,13.73,303632265.00000024
1559692800000000000,13.2453,12.7899,13.4185,13.106,202661340.00000012
1559606400000000000,12.0733,11.974,12.932,12.9067,207112830.00000012
1559520000000000000,12.3673,11.7995,12.4453,11.9313,195966150.00000012
1559260800000000000,12.34,12.2733,12.6614,12.344,156100980.00000012
1559174400000000000,12.5833,12.468,12.817,12.548,118897125.0000001
1559088000000000000,12.4733,12.336,12.826,12.6573,179529570.00000015
1559001600000000000,12.7467,12.5233,13.0,12.58,154693515.00000012
1558656000000000000,13.322,12.5834,13.332,12.7087,212048580.00000012
1558569600000000000,12.956,12.4147,13.2977,13.0327,398207130.0000004
1558483200000000000,13.2733,12.7853,13.596,12.8487,280277805.00000024
1558396800000000000,13.184,13.0693,13.8267,13.672,270058485.00000024
1558310400000000000,13.52,13.0167,13.7333,13.6907,307892925.00000024
1558051200000000000,14.7973,13.928,14.816,14.0687,266799990.00000024
1557964800000000000,15.2993,15.1,15.4,15.222,112249095.00000007
1557878400000000000,15.288,15.0167,15.496,15.4633,109439640.00000007
1557792000000000000,15.2867,15.2,15.6333,15.4873,108786180.00000007
1557705600000000000,15.4673,14.9667,15.498,15.134,162521940.00000015
1557446400000000000,15.9833,15.7347,16.1327,15.968,105125040.00000007
1557360000000000000,16.1333,15.7962,16.2453,16.132,100670730.00000007
1557273600000000000,16.4627,16.28,16.7066,16.3227,92646600.00000007
1557187200000000000,17.12,16.34,17.1473,16.4707,151971120.00000012
1557100800000000000,16.668,16.5667,17.2233,17.0227,162509145.00000015
1556841600000000000,16.2573,16.2327,17.1073,17.002,355601565.0000003
1556755200000000000,16.368,15.848,16.4753,16.2733,272390085.00000024
1556668800000000000,15.9233,15.4333,16.0,15.6007,160565310.00000015
1556582400000000000,16.1373,15.8,16.2807,15.9127,141969420.00000012
1556496000000000000,15.724,15.478,16.2653,16.098,250717140.0000002
1556236800000000000,16.4333,15.4087,16.4453,15.676,335410635.0000003
1556150400000000000,17.0,16.4047,17.2667,16.5087,327740895.0000003
1556064000000000000,17.59,17.2,17.688,17.244,160911810.00000015
1555977600000000000,17.3433,17.05,17.7067,17.5933,164157885.00000015
1555891200000000000,17.9333,17.4987,17.9787,17.5167,182207115.0000001
1555545600000000000,18.082,17.9833,18.3227,18.2173,88144875.00000007
1555459200000000000,18.3167,17.9023,18.3193,18.082,76897020.00000006
1555372800000000000,17.7167,17.648,18.3333,18.224,109093950.00000007
1555286400000000000,17.9087,17.242,17.9253,17.7587,150578685.00000012
1555027200000000000,18.0147,17.7887,18.13,17.8467,101189610.00000007
1554940800000000000,17.8867,17.7067,18.0333,17.8947,147538905.00000012
1554854400000000000,18.4493,18.1928,18.5587,18.404,105919710.00000007
1554768000000000000,18.11,17.974,18.3333,18.154,88560465.00000007
1554681600000000000,18.5127,18.0293,18.744,18.2133,156156540.00000012
1554422400000000000,17.9907,17.7407,18.4067,18.3307,195573855.00000012
1554336000000000000,17.4593,17.3727,18.08,17.852,355810935.0000003
1554249600000000000,19.1547,19.1447,19.7447,19.454,118947960.0000001
1554163200000000000,19.22,18.9253,19.296,19.0587,82184100.00000007
1554076800000000000,18.8413,18.7521,19.28,19.2787,121656585.0000001
1553817600000000000,18.58,18.3,18.6773,18.6573,89870070.00000007
1553731200000000000,18.4773,18.34,18.6887,18.5747,101611395.00000007
1553644800000000000,17.9167,17.8789,18.358,18.322,131687490.0000001
1553558400000000000,17.6293,17.6287,18.0173,17.8513,110264220.00000007
1553472000000000000,17.314,16.964,17.5453,17.3613,153225435.00000012
1553212800000000000,18.172,17.6,18.1867,17.6353,131184135.0000001
1553126400000000000,18.1733,17.8967,18.43,18.268,89206470.00000007
1553040000000000000,17.9793,17.7533,18.3313,18.24,103623360.00000007
1552953600000000000,17.8333,17.564,18.22,17.8313,177009450.00000015
1552867200000000000,18.4,17.82,18.5367,17.966,154214700.00000012
1552608000000000000,18.9007,18.2933,18.915,18.362,221782965.00000012
1552521600000000000,19.4967,19.2193,19.6927,19.3307,106551705.00000007
1552435200000000000,18.9267,18.8467,19.466,19.264,102670785.00000007
1552348800000000000,19.0993,18.7373,19.2047,18.8907,112562055.00000007
1552262400000000000,18.9013,18.7,19.4187,19.3947,110884170.00000007
1552003200000000000,18.4607,18.3927,19.0393,18.9427,132294375.00000012
1551916800000000000,18.5893,18.2833,18.98,18.4393,141637245.00000012
1551830400000000000,18.432,18.2927,18.7671,18.416,155032275.00000012
1551744000000000000,18.8,18.0067,18.9333,18.436,281471100.00000024
1551657600000000000,19.8747,18.852,19.9333,19.024,256452270.0000002
1551398400000000000,20.4627,19.46,20.4753,19.6527,343670625.0000003
1551312000000000000,21.2613,20.7207,21.3333,21.3253,157809795.00000012
1551225600000000000,20.1187,20.0367,21.0863,20.9827,167758620.00000015
1551139200000000000,19.4813,19.2513,20.134,19.8573,128738025.0000001
1551052800000000000,19.8607,19.8,20.1936,19.918,99397830.00000007
1550793600000000000,19.6327,19.4733,19.7667,19.6473,86108370.00000007
1550707200000000000,20.1207,19.3667,20.216,19.4153,133637730.00000012
1550620800000000000,20.294,19.9333,20.42,20.1707,107131755.00000007
1550534400000000000,20.4373,20.3647,20.7696,20.376,62526645.00000005
1550188800000000000,20.3,20.26,20.5333,20.5253,58574205.00000005
1550102400000000000,20.2253,20.0667,20.4513,20.2513,78012480.00000006
1550016000000000000,20.8233,20.3713,20.85,20.5447,77124255.00000006
1549929600000000000,21.08,20.6413,21.2127,20.7873,82763550.00000007
1549843200000000000,20.7733,20.7,21.24,20.856,106945695.00000007
1549584000000000000,20.4553,19.9,20.4963,20.3867,87663180.00000007
1549497600000000000,20.8867,20.2,20.98,20.5007,97809165.00000007
1549411200000000000,21.306,21.0416,21.616,21.148,75578190.00000006
1549324800000000000,20.8327,20.8166,21.496,21.4233,101141475.00000007
1549238400000000000,20.8653,20.1253,21.02,20.8593,110281230.00000007
1548979200000000000,20.3613,20.2333,21.0733,20.814,109251615.00000007
1548892800000000000,20.0667,19.6,20.7709,20.468,188538675.0000001
1548806400000000000,20.03,19.8993,20.6,20.5847,168754770.00000015
1548720000000000000,19.6847,19.4533,19.9038,19.8307,69325380.00000006
1548633600000000000,19.5273,19.1833,19.8307,19.7587,96349185.00000007
1548374400000000000,19.626,19.3033,19.9013,19.8027,108871170.00000007
1548288000000000000,18.8687,18.6189,19.5787,19.434,120182325.0000001
1548201600000000000,19.5,18.7793,19.6333,19.1727,187949895.0000001
1548115200000000000,20.3213,19.7,20.5333,19.928,181001115.0000001
1547769600000000000,21.5333,19.982,21.8086,20.1507,362261445.0000003
1547683200000000000,23.0807,22.9433,23.4333,23.154,55150995.000000045
1547596800000000000,22.9853,22.9,23.4667,23.07,70376085.00000006
1547510400000000000,22.3333,22.3,23.2533,22.962,90848850.00000007
1547424000000000000,22.8253,22.2667,22.8333,22.2933,78709260.00000006
1547164800000000000,22.806,22.5847,23.2273,23.1507,75585780.00000006
1547078400000000000,22.2933,22.1193,23.026,22.998,90845310.00000007
1546992000000000000,22.3667,22.098,22.9002,22.5687,81494175.00000007
1546905600000000000,22.7973,21.8013,22.934,22.3567,105127740.00000007
1546819200000000000,21.448,21.1834,22.4493,22.3307,113268375.00000007
