date,weather_code,temperature_2m_max,temperature_2m_min
2021-10-15 05:00:00,1.0,25.0175,15.117499
2021-10-16 05:00:00,63.0,23.567501,15.117499
2021-10-17 05:00:00,51.0,17.417501,11.3175
2021-10-18 05:00:00,51.0,15.9675,9.2175
2021-10-19 05:00:00,0.0,19.167501,8.4675
2021-10-20 05:00:00,1.0,24.417501,13.1675
2021-10-21 05:00:00,2.0,22.4675,11.8175
2021-10-22 05:00:00,3.0,20.4675,13.5175
2021-10-23 05:00:00,3.0,16.067501,10.5175
2021-10-24 05:00:00,61.0,15.4175,7.3675003
2021-10-25 05:00:00,63.0,22.3675,15.7175
2021-10-26 05:00:00,65.0,17.7675,13.5675
2021-10-27 05:00:00,61.0,15.9175,11.0175
2021-10-28 05:00:00,3.0,15.0675,7.9175
2021-10-29 05:00:00,65.0,14.367499,8.4675
2021-10-30 05:00:00,61.0,18.0175,13.7675
2021-10-31 05:00:00,63.0,18.4675,12.5175
2021-11-01 05:00:00,3.0,14.5675,7.8675003
2021-11-02 05:00:00,51.0,11.7175,7.0175004
2021-11-03 05:00:00,1.0,10.9675,3.8675
2021-11-04 05:00:00,3.0,9.867499,2.7175
2021-11-05 05:00:00,0.0,10.6675,3.1175
2021-11-06 05:00:00,0.0,10.7175,2.3675
2021-11-07 05:00:00,1.0,11.9175,2.6175
2021-11-08 05:00:00,1.0,16.2675,6.2175
2021-11-09 05:00:00,1.0,19.2675,5.6175003
2021-11-10 05:00:00,51.0,17.417501,6.6675
2021-11-11 05:00:00,51.0,15.3175,3.7675
2021-11-12 05:00:00,63.0,18.917501,7.9675
2021-11-13 05:00:00,63.0,16.417501,4.6675
2021-11-14 05:00:00,53.0,8.5675,3.1675
2021-11-15 05:00:00,51.0,8.5175,2.8174999
2021-11-16 05:00:00,1.0,9.5675,1.9675
2021-11-17 05:00:00,3.0,12.3175,1.2674999
2021-11-18 05:00:00,53.0,18.8675,8.9675
2021-11-19 05:00:00,61.0,9.2675,3.0674999
2021-11-20 05:00:00,3.0,6.9175,0.017500002
2021-11-21 05:00:00,53.0,12.2175,4.9675
2021-11-22 05:00:00,51.0,11.7675,1.8675
2021-11-23 05:00:00,2.0,5.5175004,-0.3825
2021-11-24 05:00:00,2.0,6.7675004,-1.8325
2021-11-25 05:00:00,3.0,10.9175,0.61749995
2021-11-26 05:00:00,55.0,7.5675,1.5675
2021-11-27 05:00:00,3.0,4.7175,0.11750001
2021-11-28 05:00:00,73.0,4.7675004,0.2675
2021-11-29 05:00:00,51.0,5.8675003,-0.88250005
2021-11-30 05:00:00,51.0,4.8175,-2.5325
2021-12-01 05:00:00,51.0,8.5175,1.1175
2021-12-02 05:00:00,53.0,13.7675,6.4175
2021-12-03 05:00:00,3.0,8.3175,1.1175
2021-12-04 05:00:00,2.0,7.9675,0.61749995
2021-12-05 05:00:00,3.0,8.2675,0.4675
2021-12-06 05:00:00,61.0,15.617499,8.867499
2021-12-07 05:00:00,3.0,6.4675,0.9175
2021-12-08 05:00:00,53.0,5.0175004,1.2674999
2021-12-09 05:00:00,3.0,3.7175,-1.6825
2021-12-10 05:00:00,71.0,8.617499,1.6675
2021-12-11 05:00:00,63.0,17.667501,5.2675004
2021-12-12 05:00:00,51.0,11.0675,2.9175
2021-12-13 05:00:00,2.0,10.0675,2.1175
2021-12-14 05:00:00,1.0,10.367499,1.6675
2021-12-15 05:00:00,63.0,11.0175,0.9175
2021-12-16 05:00:00,3.0,14.7675,10.117499
2021-12-17 05:00:00,1.0,14.117499,5.6675
2021-12-18 05:00:00,55.0,7.2175,4.6675
2021-12-19 05:00:00,51.0,7.3175,-2.1825001
2021-12-20 05:00:00,0.0,1.5675,-4.4824996
2021-12-21 05:00:00,51.0,5.5675,-2.1325
2021-12-22 05:00:00,63.0,8.1675,-0.2325
2021-12-23 05:00:00,71.0,2.2675,-2.1325
2021-12-24 05:00:00,71.0,6.1175003,-1.5325
2021-12-25 05:00:00,53.0,8.8175,0.4675
2021-12-26 05:00:00,51.0,8.9175,2.6175
2021-12-27 05:00:00,73.0,3.7675,-1.5325
2021-12-28 05:00:00,51.0,8.5675,2.6675
2021-12-29 05:00:00,63.0,7.9175,4.6675
2021-12-30 05:00:00,53.0,9.117499,5.2675004
2021-12-31 05:00:00,51.0,10.9175,7.0175004
2022-01-01 05:00:00,65.0,11.9675,7.7675004
2022-01-02 05:00:00,65.0,13.8175,2.5674999
2022-01-03 05:00:00,73.0,2.2675,-4.6825
2022-01-04 05:00:00,1.0,0.3175,-6.3325
2022-01-05 05:00:00,51.0,7.2175,-1.9325
2022-01-06 05:00:00,3.0,4.2675004,-0.1825
2022-01-07 05:00:00,75.0,-0.2825,-6.2825
2022-01-08 05:00:00,1.0,-3.2325,-9.7825
2022-01-09 05:00:00,55.0,4.1175003,-4.8824997
2022-01-10 05:00:00,3.0,3.9675,-4.0325
2022-01-11 05:00:00,2.0,-4.4325,-8.5325
2022-01-12 05:00:00,1.0,4.6675,-6.9824996
2022-01-13 05:00:00,3.0,7.5675,-2.2325
2022-01-14 05:00:00,3.0,5.1675,-6.1324997
2022-01-15 05:00:00,3.0,-5.4824996,-10.7325
2022-01-16 05:00:00,73.0,3.7175,-13.1825
2022-01-17 05:00:00,71.0,9.9175,0.11750001
2022-01-18 05:00:00,3.0,2.1175,-4.0325
2022-01-19 05:00:00,3.0,7.8675003,-3.8825
2022-01-20 05:00:00,73.0,4.7675004,-6.0825
2022-01-21 05:00:00,3.0,-4.8325,-11.2825
2022-01-22 05:00:00,3.0,-1.4325,-11.882501
2022-01-23 05:00:00,71.0,2.6675,-6.2825
2022-01-24 05:00:00,71.0,0.9175,-3.4325001
2022-01-25 05:00:00,3.0,6.5675,-4.0825
2022-01-26 05:00:00,0.0,-2.8325,-7.8325
2022-01-27 05:00:00,3.0,-0.5325,-9.9825
2022-01-28 05:00:00,73.0,0.5675,-2.8325
2022-01-29 05:00:00,75.0,-2.1325,-13.4325
2022-01-30 05:00:00,1.0,-6.7825,-14.2825
2022-01-31 05:00:00,3.0,-3.1325,-17.832499
2022-02-01 05:00:00,3.0,-1.5825,-14.132501
2022-02-02 05:00:00,3.0,4.0675,-6.2825
2022-02-03 05:00:00,61.0,10.367499,2.5674999
2022-02-04 05:00:00,71.0,12.1675,-2.5825
2022-02-05 05:00:00,73.0,-1.6325,-7.1324997
2022-02-06 05:00:00,3.0,-1.2825,-8.9825
2022-02-07 05:00:00,73.0,2.6675,-3.6325
2022-02-08 05:00:00,61.0,8.1675,-2.0325
2022-02-09 05:00:00,0.0,5.1675,-4.4824996
2022-02-10 05:00:00,3.0,11.2675,-0.0325
2022-02-11 05:00:00,1.0,11.3175,-3.1825001
2022-02-12 05:00:00,3.0,13.617499,4.9675
2022-02-13 05:00:00,73.0,4.1175003,-3.4825
2022-02-14 05:00:00,2.0,-4.4824996,-10.132501
2022-02-15 05:00:00,1.0,-0.4325,-10.6825
2022-02-16 05:00:00,3.0,5.8675003,-5.3325
2022-02-17 05:00:00,63.0,15.7675,6.8675003
2022-02-18 05:00:00,63.0,15.617499,-3.3825
2022-02-19 05:00:00,71.0,4.1675,-5.0325
2022-02-20 05:00:00,1.0,1.6675,-6.4824996
2022-02-21 05:00:00,1.0,9.2675,-1.8825
2022-02-22 05:00:00,61.0,13.7675,0.76750004
2022-02-23 05:00:00,51.0,19.067501,2.3675
2022-02-24 05:00:00,51.0,0.8175,-1.8825
2022-02-25 05:00:00,73.0,6.6675,-3.4825
2022-02-26 05:00:00,3.0,3.0674999,-6.3824997
2022-02-27 05:00:00,2.0,7.9175,-3.4825
2022-02-28 05:00:00,3.0,1.5675,-4.4824996
2022-03-01 05:00:00,51.0,6.2175,-3.6325
2022-03-02 05:00:00,3.0,10.4675,0.86749995
2022-03-03 05:00:00,61.0,5.4675,-3.7325
2022-03-04 05:00:00,1.0,2.8675,-6.9325
2022-03-05 05:00:00,3.0,5.7675004,-3.0825
2022-03-06 05:00:00,53.0,19.3675,3.7675
2022-03-07 05:00:00,63.0,21.9675,11.1675
2022-03-08 05:00:00,1.0,8.1675,1.9675
2022-03-09 05:00:00,75.0,3.9175,-0.3325
2022-03-10 05:00:00,3.0,8.7675,-1.9325
2022-03-11 05:00:00,1.0,10.617499,0.4175
2022-03-12 05:00:00,75.0,6.9675,-4.4824996
2022-03-13 05:00:00,71.0,2.8675,-5.9325
2022-03-14 05:00:00,3.0,12.867499,-1.9825001
2022-03-15 05:00:00,3.0,15.0175,2.4675
2022-03-16 05:00:00,1.0,16.4675,3.8174999
2022-03-17 05:00:00,61.0,12.4675,4.1175003
2022-03-18 05:00:00,3.0,20.067501,6.8675003
2022-03-19 05:00:00,53.0,17.2675,6.9675
2022-03-20 05:00:00,3.0,15.117499,6.9175
2022-03-21 05:00:00,3.0,15.7675,4.7675004
2022-03-22 05:00:00,2.0,13.117499,4.1175003
2022-03-23 05:00:00,55.0,7.9175,1.3175
2022-03-24 05:00:00,63.0,9.4675,4.8675003
2022-03-25 05:00:00,61.0,16.167501,4.3175
2022-03-26 05:00:00,61.0,10.7675,4.2675004
2022-03-27 05:00:00,51.0,7.6175003,-1.5325
2022-03-28 05:00:00,3.0,0.2675,-5.0825
2022-03-29 05:00:00,3.0,3.3675,-5.0325
2022-03-30 05:00:00,3.0,5.3675003,-3.3825
2022-03-31 05:00:00,63.0,18.7175,4.6175003
2022-04-01 05:00:00,63.0,15.1675,4.7675004
2022-04-02 05:00:00,1.0,11.117499,1.3175
2022-04-03 05:00:00,61.0,8.6675,3.2175
2022-04-04 05:00:00,3.0,12.5175,2.6675
2022-04-05 05:00:00,53.0,12.2675,1.3175
2022-04-06 05:00:00,61.0,12.6675,6.8675003
2022-04-07 05:00:00,65.0,11.867499,6.2175
2022-04-08 05:00:00,63.0,16.9675,7.3175
2022-04-09 05:00:00,63.0,13.9675,5.7175
2022-04-10 05:00:00,3.0,10.0175,3.8174999
2022-04-11 05:00:00,3.0,12.4175,1.7175
2022-04-12 05:00:00,53.0,20.9675,7.4175
2022-04-13 05:00:00,3.0,17.8675,7.2675004
2022-04-14 05:00:00,53.0,27.167501,13.3175
2022-04-15 05:00:00,3.0,18.917501,6.6175003
2022-04-16 05:00:00,63.0,19.2675,7.6175003
2022-04-17 05:00:00,51.0,10.3175,3.4175
2022-04-18 05:00:00,63.0,10.3175,1.2674999
2022-04-19 05:00:00,63.0,11.4175,4.8675003
2022-04-20 05:00:00,1.0,14.0675,3.4175
2022-04-21 05:00:00,51.0,12.6675,4.5675
2022-04-22 05:00:00,1.0,18.5175,8.0175
2022-04-23 05:00:00,3.0,14.6675,5.7675004
2022-04-24 05:00:00,2.0,15.6675,7.1175003
2022-04-25 05:00:00,3.0,14.6675,6.0675
2022-04-26 05:00:00,55.0,16.2675,9.9175
2022-04-27 05:00:00,3.0,13.367499,4.1675
2022-04-28 05:00:00,3.0,12.7675,3.1675
2022-04-29 05:00:00,0.0,15.6675,2.8174999
2022-04-30 05:00:00,1.0,18.167501,3.7675
2022-05-01 05:00:00,53.0,18.7675,5.2175
2022-05-02 05:00:00,61.0,14.9175,9.617499
2022-05-03 05:00:00,3.0,18.2675,7.4675
2022-05-04 05:00:00,55.0,20.5175,9.7675
2022-05-05 05:00:00,3.0,22.1175,11.4175
2022-05-06 05:00:00,63.0,14.5675,9.4675
2022-05-07 05:00:00,63.0,10.9675,7.1175003
2022-05-08 05:00:00,51.0,12.617499,6.7175
2022-05-09 05:00:00,1.0,18.317501,5.4675
2022-05-10 05:00:00,2.0,20.0175,7.7175
2022-05-11 05:00:00,3.0,21.167501,8.6675
2022-05-12 05:00:00,51.0,21.417501,11.4675
2022-05-13 05:00:00,51.0,22.0175,14.0675
2022-05-14 05:00:00,63.0,21.4675,14.367499
2022-05-15 05:00:00,61.0,24.2175,13.9675
2022-05-16 05:00:00,63.0,22.4675,15.5675
2022-05-17 05:00:00,51.0,23.6175,11.9175
2022-05-18 05:00:00,51.0,21.4675,11.117499
2022-05-19 05:00:00,63.0,21.2175,12.4675
2022-05-20 05:00:00,63.0,21.817501,11.117499
2022-05-21 05:00:00,3.0,31.8675,16.2675
2022-05-22 05:00:00,2.0,29.917501,20.667501
2022-05-23 05:00:00,3.0,22.6175,15.9175
2022-05-24 05:00:00,3.0,19.4675,12.5175
2022-05-25 05:00:00,3.0,19.417501,10.867499
2022-05-26 05:00:00,3.0,19.8675,10.8175
2022-05-27 05:00:00,63.0,23.0175,16.1175
2022-05-28 05:00:00,61.0,23.3675,17.7675
2022-05-29 05:00:00,3.0,24.1175,14.0175
2022-05-30 05:00:00,2.0,28.817501,15.0675
2022-05-31 05:00:00,2.0,34.9175,19.567501
2022-06-01 05:00:00,65.0,22.2175,15.867499
2022-06-02 05:00:00,63.0,26.7675,16.4675
2022-06-03 05:00:00,51.0,23.8675,18.067501
2022-06-04 05:00:00,1.0,25.8675,14.117499
2022-06-05 05:00:00,1.0,23.917501,12.9675
2022-06-06 05:00:00,1.0,26.5175,14.2675
2022-06-07 05:00:00,55.0,24.417501,14.5675
2022-06-08 05:00:00,51.0,29.417501,19.3675
2022-06-09 05:00:00,63.0,28.7175,18.0175
2022-06-10 05:00:00,3.0,27.3675,15.0675
2022-06-11 05:00:00,51.0,24.7675,16.167501
2022-06-12 05:00:00,63.0,22.1175,16.417501
2022-06-13 05:00:00,61.0,28.0175,17.7675
2022-06-14 05:00:00,3.0,28.417501,18.7675
2022-06-15 05:00:00,2.0,27.7175,18.3675
2022-06-16 05:00:00,63.0,22.8675,18.1175
2022-06-17 05:00:00,3.0,33.767498,19.5175
2022-06-18 05:00:00,3.0,22.6175,15.0675
2022-06-19 05:00:00,2.0,23.6175,12.8175
2022-06-20 05:00:00,1.0,27.7675,13.2175
2022-06-21 05:00:00,53.0,27.4675,16.2175
2022-06-22 05:00:00,55.0,20.7175,16.9675
2022-06-23 05:00:00,51.0,22.7675,15.8175
2022-06-24 05:00:00,51.0,25.917501,15.867499
2022-06-25 05:00:00,1.0,32.767498,18.567501
2022-06-26 05:00:00,1.0,31.567501,20.5175
2022-06-27 05:00:00,65.0,27.567501,21.067501
2022-06-28 05:00:00,3.0,28.6175,19.167501
2022-06-29 05:00:00,1.0,29.7675,18.4675
2022-06-30 05:00:00,1.0,32.567497,18.2175
2022-07-01 05:00:00,51.0,32.517498,21.1175
2022-07-02 05:00:00,65.0,30.7175,24.317501
2022-07-03 05:00:00,51.0,31.3675,21.417501
2022-07-04 05:00:00,1.0,30.7175,18.167501
2022-07-05 05:00:00,51.0,30.5175,20.9675
2022-07-06 05:00:00,51.0,32.7175,22.0175
2022-07-07 05:00:00,3.0,28.167501,21.067501
2022-07-08 05:00:00,51.0,29.6175,18.8675
2022-07-09 05:00:00,3.0,30.5175,21.167501
2022-07-10 05:00:00,1.0,27.8675,18.667501
2022-07-11 05:00:00,0.0,28.567501,18.2675
2022-07-12 05:00:00,51.0,33.6675,19.817501
2022-07-13 05:00:00,2.0,33.517498,21.8675
2022-07-14 05:00:00,53.0,32.2175,22.317501
2022-07-15 05:00:00,51.0,29.0175,20.8675
2022-07-16 05:00:00,61.0,28.1175,20.1175
2022-07-17 05:00:00,61.0,27.8675,20.8675
2022-07-18 05:00:00,63.0,28.917501,22.567501
2022-07-19 05:00:00,1.0,33.1175,21.667501
2022-07-20 05:00:00,0.0,33.9175,22.567501
2022-07-21 05:00:00,51.0,33.817497,24.417501
2022-07-22 05:00:00,1.0,34.7175,21.917501
2022-07-23 05:00:00,1.0,35.9675,23.2175
2022-07-24 05:00:00,51.0,36.2175,24.7675
2022-07-25 05:00:00,63.0,32.517498,25.2675
2022-07-26 05:00:00,3.0,29.1175,20.317501
2022-07-27 05:00:00,3.0,29.4675,18.567501
2022-07-28 05:00:00,63.0,30.817501,22.2175
2022-07-29 05:00:00,51.0,30.9675,22.667501
2022-07-30 05:00:00,53.0,33.4175,22.7675
2022-07-31 05:00:00,3.0,29.9675,19.4675
2022-08-01 05:00:00,63.0,26.2175,21.2675
2022-08-02 05:00:00,51.0,32.7175,21.7675
2022-08-03 05:00:00,1.0,32.6675,21.7175
2022-08-04 05:00:00,1.0,33.6175,22.2675
2022-08-05 05:00:00,3.0,33.267498,24.067501
2022-08-06 05:00:00,63.0,32.6175,23.9675
2022-08-07 05:00:00,53.0,34.017498,23.9675
2022-08-08 05:00:00,53.0,33.817497,25.7175
2022-08-09 05:00:00,63.0,37.567497,26.5175
2022-08-10 05:00:00,3.0,32.567497,23.3675
2022-08-11 05:00:00,55.0,32.517498,23.6175
2022-08-12 05:00:00,3.0,29.7675,21.5175
2022-08-13 05:00:00,1.0,28.067501,17.8675
2022-08-14 05:00:00,1.0,27.7175,18.2675
2022-08-15 05:00:00,51.0,28.1175,18.567501
2022-08-16 05:00:00,51.0,29.0175,18.2175
2022-08-17 05:00:00,55.0,27.3675,18.567501
2022-08-18 05:00:00,51.0,31.567501,17.7675
2022-08-19 05:00:00,1.0,32.1675,18.8675
2022-08-20 05:00:00,51.0,32.317497,21.8675
2022-08-21 05:00:00,51.0,28.2675,20.7675
2022-08-22 05:00:00,61.0,24.7675,21.667501
2022-08-23 05:00:00,63.0,28.7175,21.0175
2022-08-24 05:00:00,1.0,31.167501,20.167501
2022-08-25 05:00:00,1.0,31.7675,19.817501
2022-08-26 05:00:00,63.0,29.2175,21.3675
2022-08-27 05:00:00,1.0,30.167501,20.567501
2022-08-28 05:00:00,53.0,27.417501,21.6175
2022-08-29 05:00:00,51.0,28.817501,22.0175
2022-08-30 05:00:00,53.0,29.8675,21.917501
2022-08-31 05:00:00,51.0,29.2675,21.1175
2022-09-01 05:00:00,1.0,30.567501,19.2675
2022-09-02 05:00:00,1.0,25.8675,15.5675
2022-09-03 05:00:00,2.0,27.0175,17.817501
2022-09-04 05:00:00,55.0,30.4675,21.1175
2022-09-05 05:00:00,63.0,29.1175,21.7175
2022-09-06 05:00:00,63.0,22.917501,20.167501
2022-09-07 05:00:00,51.0,22.8675,18.917501
2022-09-08 05:00:00,3.0,24.1175,17.567501
2022-09-09 05:00:00,0.0,26.2675,16.0175
2022-09-10 05:00:00,1.0,27.317501,16.2175
2022-09-11 05:00:00,61.0,24.817501,18.917501
2022-09-12 05:00:00,63.0,28.067501,20.9675
2022-09-13 05:00:00,61.0,26.067501,19.7175
2022-09-14 05:00:00,3.0,26.9675,16.1175
2022-09-15 05:00:00,2.0,21.9675,14.7175
2022-09-16 05:00:00,1.0,23.9675,12.1675
2022-09-17 05:00:00,3.0,22.817501,16.7675
2022-09-18 05:00:00,1.0,29.167501,17.567501
2022-09-19 05:00:00,61.0,29.817501,18.9675
2022-09-20 05:00:00,1.0,26.2175,18.0175
2022-09-21 05:00:00,1.0,25.8675,15.9675
2022-09-22 05:00:00,61.0,25.667501,14.0675
2022-09-23 05:00:00,0.0,16.6175,9.5175
2022-09-24 05:00:00,1.0,20.667501,9.1675
2022-09-25 05:00:00,63.0,23.2175,11.6675
2022-09-26 05:00:00,3.0,23.7675,13.4175
2022-09-27 05:00:00,3.0,21.6175,13.0175
2022-09-28 05:00:00,3.0,21.1175,10.367499
2022-09-29 05:00:00,1.0,19.3675,11.4175
2022-09-30 05:00:00,51.0,17.067501,10.7675
2022-10-01 05:00:00,65.0,17.4675,11.5675
2022-10-02 05:00:00,63.0,15.1675,10.617499
2022-10-03 05:00:00,63.0,11.9675,9.2675
2022-10-04 05:00:00,65.0,13.367499,8.617499
2022-10-05 05:00:00,65.0,15.9175,12.617499
2022-10-06 05:00:00,1.0,22.4675,11.0675
2022-10-07 05:00:00,51.0,24.2675,12.0675
2022-10-08 05:00:00,51.0,14.4175,7.7675004
2022-10-09 05:00:00,2.0,16.567501,6.1175003
2022-10-10 05:00:00,2.0,19.9675,7.2675004
2022-10-11 05:00:00,0.0,19.6175,7.5675
2022-10-12 05:00:00,2.0,19.067501,9.2175
2022-10-13 05:00:00,63.0,21.1175,13.5175
2022-10-14 05:00:00,55.0,19.167501,10.117499
2022-10-15 05:00:00,0.0,19.1175,8.4175
2022-10-16 05:00:00,3.0,17.5175,10.117499
2022-10-17 05:00:00,61.0,18.7175,11.5175
2022-10-18 05:00:00,51.0,13.5175,6.8675003
2022-10-19 05:00:00,2.0,12.2675,4.6675
2022-10-20 05:00:00,0.0,14.367499,5.6175003
2022-10-21 05:00:00,0.0,16.1175,6.3175
2022-10-22 05:00:00,1.0,17.817501,7.0675
2022-10-23 05:00:00,63.0,15.117499,10.0175
2022-10-24 05:00:00,63.0,16.9675,12.4175
2022-10-25 05:00:00,53.0,21.417501,15.0175
2022-10-26 05:00:00,51.0,21.7675,15.4675
2022-10-27 05:00:00,0.0,17.417501,9.4175
2022-10-28 05:00:00,1.0,12.7175,6.3675003
2022-10-29 05:00:00,0.0,14.117499,4.5675
2022-10-30 05:00:00,3.0,16.2175,4.5675
2022-10-31 05:00:00,63.0,16.9675,11.1675
2022-11-01 05:00:00,61.0,19.6175,13.867499
2022-11-02 05:00:00,0.0,20.067501,10.6675
2022-11-03 05:00:00,0.0,17.817501,8.367499
2022-11-04 05:00:00,3.0,19.8675,8.8175
2022-11-05 05:00:00,3.0,22.0175,14.9175
2022-11-06 05:00:00,53.0,23.317501,17.667501
2022-11-07 05:00:00,53.0,23.817501,12.7675
2022-11-08 05:00:00,0.0,13.0675,7.1675
2022-11-09 05:00:00,1.0,10.617499,3.7675
2022-11-10 05:00:00,2.0,16.817501,6.4175
2022-11-11 05:00:00,63.0,19.1175,12.367499
2022-11-12 05:00:00,53.0,20.3675,13.9675
2022-11-13 05:00:00,55.0,13.9675,5.2675004
2022-11-14 05:00:00,0.0,7.5175004,1.6675
2022-11-15 05:00:00,61.0,8.0675,1.1175
2022-11-16 05:00:00,63.0,11.1675,4.3675003
2022-11-17 05:00:00,2.0,8.0675,2.2675
2022-11-18 05:00:00,73.0,6.6175003,0.51750004
2022-11-19 05:00:00,1.0,4.2175,-1.4325
2022-11-20 05:00:00,51.0,2.3675,-2.1825001
2022-11-21 05:00:00,3.0,4.1675,-3.2825
2022-11-22 05:00:00,0.0,8.9175,-0.2825
2022-11-23 05:00:00,0.0,11.4175,0.86749995
2022-11-24 05:00:00,1.0,10.7175,0.2675
2022-11-25 05:00:00,53.0,11.7175,4.6175003
2022-11-26 05:00:00,3.0,12.0175,4.3175
2022-11-27 05:00:00,63.0,14.2175,4.8675003
2022-11-28 05:00:00,3.0,11.4675,3.8675
2022-11-29 05:00:00,3.0,6.1675,0.3175
2022-11-30 05:00:00,63.0,13.4675,1.1175
2022-12-01 05:00:00,3.0,6.1175003,0.1675
2022-12-02 05:00:00,2.0,5.0175004,-2.4325001
2022-12-03 05:00:00,63.0,13.4675,4.1675
2022-12-04 05:00:00,2.0,6.6675,-0.082499996
2022-12-05 05:00:00,1.0,6.7675004,-1.7825
2022-12-06 05:00:00,63.0,13.1675,0.51750004
2022-12-07 05:00:00,63.0,14.5175,11.0675
2022-12-08 05:00:00,3.0,11.5675,5.0175004
2022-12-09 05:00:00,0.0,6.9175,-0.3325
2022-12-10 05:00:00,3.0,4.4675,-1.3325
2022-12-11 05:00:00,73.0,4.3675003,0.9175
2022-12-12 05:00:00,73.0,3.6675,-2.8325
2022-12-13 05:00:00,0.0,4.5175004,-4.5325
2022-12-14 05:00:00,2.0,4.2175,-1.9325
2022-12-15 05:00:00,63.0,5.3175,-1.6325
2022-12-16 05:00:00,61.0,6.9675,3.3675
2022-12-17 05:00:00,51.0,6.9175,0.6675
2022-12-18 05:00:00,3.0,3.9675,-2.3825
2022-12-19 05:00:00,0.0,3.6175,-2.1825001
2022-12-20 05:00:00,2.0,3.7175,-2.7325
2022-12-21 05:00:00,1.0,2.8675,-4.1825
2022-12-22 05:00:00,61.0,9.117499,-2.4825
2022-12-23 05:00:00,73.0,13.2175,-12.5325
2022-12-24 05:00:00,2.0,-5.3824997,-13.4325
2022-12-25 05:00:00,0.0,-1.8825,-9.9325
2022-12-26 05:00:00,3.0,-1.2325001,-7.9824996
2022-12-27 05:00:00,3.0,3.0175,-5.1324997
2022-12-28 05:00:00,2.0,6.8675003,-4.0825
2022-12-29 05:00:00,1.0,8.367499,-1.2325001
2022-12-30 05:00:00,3.0,13.117499,0.9675
2022-12-31 05:00:00,61.0,11.4175,4.6175003
2023-01-01 05:00:00,55.0,11.7675,4.9675
2023-01-02 05:00:00,51.0,12.4175,3.5175
2023-01-03 05:00:00,63.0,12.9675,7.7675004
2023-01-04 05:00:00,55.0,17.817501,10.4675
2023-01-05 05:00:00,51.0,13.117499,7.5175004
2023-01-06 05:00:00,61.0,8.3175,2.6175
2023-01-07 05:00:00,3.0,8.1675,0.2675
2023-01-08 05:00:00,3.0,4.3175,-2.7325
2023-01-09 05:00:00,71.0,7.0675,0.3675
2023-01-10 05:00:00,3.0,6.2675004,-0.7825
2023-01-11 05:00:00,3.0,3.8675,-1.6825
2023-01-12 05:00:00,63.0,11.1675,-0.73249996
2023-01-13 05:00:00,51.0,12.7175,3.1175
2023-01-14 05:00:00,3.0,2.7175,-1.6325
2023-01-15 05:00:00,3.0,4.4175,-2.1825001
2023-01-16 05:00:00,3.0,7.8175,-2.8825
2023-01-17 05:00:00,55.0,6.9175,-2.3825
2023-01-18 05:00:00,51.0,10.8175,2.2675
2023-01-19 05:00:00,63.0,5.9175,2.0175
2023-01-20 05:00:00,51.0,8.8175,2.2675
2023-01-21 05:00:00,51.0,5.8175,-1.1825
2023-01-22 05:00:00,61.0,5.5675,-3.2325
2023-01-23 05:00:00,73.0,3.6675,0.3175
2023-01-24 05:00:00,3.0,7.9675,-1.1825
2023-01-25 05:00:00,71.0,11.8175,-2.2325
2023-01-26 05:00:00,63.0,12.0175,2.2175
2023-01-27 05:00:00,3.0,6.0175004,-1.6325
2023-01-28 05:00:00,3.0,10.8175,-0.8325
2023-01-29 05:00:00,3.0,9.9675,0.4675
2023-01-30 05:00:00,2.0,11.5175,1.9175
2023-01-31 05:00:00,73.0,6.2675004,-0.082499996
2023-02-01 05:00:00,73.0,3.0175,-3.4325001
2023-02-02 05:00:00,1.0,3.8174999,-4.0825
2023-02-03 05:00:00,3.0,-0.082499996,-11.0325
2023-02-04 05:00:00,3.0,-4.2324996,-16.7825
2023-02-05 05:00:00,3.0,8.4675,-4.0825
2023-02-06 05:00:00,3.0,9.7175,-1.2325001
2023-02-07 05:00:00,75.0,3.9675,-4.3325
2023-02-08 05:00:00,3.0,10.117499,0.4675
2023-02-09 05:00:00,3.0,11.2675,-0.98249996
2023-02-10 05:00:00,3.0,14.2175,5.5675
2023-02-11 05:00:00,2.0,6.6175003,0.1675
2023-02-12 05:00:00,73.0,6.8675003,-1.1325
2023-02-13 05:00:00,53.0,12.7675,2.0175
2023-02-14 05:00:00,1.0,11.1675,2.2675
2023-02-15 05:00:00,3.0,16.0175,3.1175
2023-02-16 05:00:00,61.0,18.8675,8.4175
2023-02-17 05:00:00,63.0,16.167501,-0.88250005
2023-02-18 05:00:00,1.0,5.4175,-3.0325
2023-02-19 05:00:00,55.0,7.8175,-0.63250005
2023-02-20 05:00:00,3.0,15.5175,4.7175
2023-02-21 05:00:00,61.0,8.117499,1.3675
2023-02-22 05:00:00,73.0,5.7175,-1.3825
2023-02-23 05:00:00,51.0,7.3675003,2.8675
2023-02-24 05:00:00,3.0,7.3175,-3.2825
2023-02-25 05:00:00,71.0,0.3675,-5.5325
2023-02-26 05:00:00,3.0,10.2675,-3.8825
2023-02-27 05:00:00,75.0,4.9175,-2.3325
2023-02-28 05:00:00,75.0,2.0674999,-0.5825
2023-03-01 05:00:00,73.0,5.7675004,-2.8325
2023-03-02 05:00:00,53.0,13.617499,2.4675
2023-03-03 05:00:00,61.0,7.4675,-1.5825
2023-03-04 05:00:00,65.0,7.7675004,2.8675
